1759303584335272	369904272838
1761596697434595	113791238657176
1761596697434595	167635259953475
1761596697434595	432321240139148
1761675290760069	120435151326642
1763617527240151	113791238657176
1763707100564527	113791238657176
1764440430491194	113791238657176
1764440430491194	179609608748134
1764732510461986	113791238657176
1764732510461986	179609608748134
1765231247078779	113791238657176
1765467740388463	113791238657176
1765721647029739	113791238657176
1774135676149336	132793980083965
1774273632802207	132793980083965
1774504979484739	160729029892
1774504979484739	113791238657176
1774504979484739	179609608748134
1774631766099727	132793980083965
1775091079426129	160729029892
1775095222759048	160729029892
1775095692759001	160729029892
1775095692759001	132793980083965
1775095692759001	179609608748134
1780198992248671	179609608748134
1783069205292043	132793980083965
1799693993632504	179609608748134
1802766799970735	369904272838
1804697303132173	179609608748134
1804983086436928	179609608748134
1806408416314792	151600248227631
1808393676116266	151600248227631
1812105915745042	167635259953475
1814928668753195	241317679288411
1815396745342476	179609608748134
1815402648675219	179609608748134
1815411572007660	179609608748134
1815468805335270	179609608748134
1815482155333935	179609608748134
1815488781999939	179609608748134
1815515615330589	179609608748134
1816157185266432	179609608748134
1826308794255983	160729029892
1838301766399393	106447832755806
1838301766399393	113791238657176
1838301766399393	151271931596606
10154709159742459	136496423176024
10207420268054993	190853153177
10207420268054993	136496423176024
10207420268054993	241317679288411
10207572909221000	241317679288411
10210487078110060	192169930808550
10210487078110060	241317679288411
10210664077025436	151600248227631
10211088875714624	99984862969
10211088875714624	241317679288411
10211599316875334	241317679288411
